abstract,accession_number,alternate_title,api_link,api_model,ark,batch_ids,box_name,box_number,canonical_link,caption,catalog_key,collection,contributor,create_date,creator,csv_metadata_update_jobs,cultural_context,date_created,description,file_sets,folder_name,folder_number,genre,id,identifier,iiif_manifest,indexed_at,ingest_project,ingest_sheet,keywords,language,legacy_identifier,library_unit,license,location,modified_date,notes,physical_description_material,physical_description_size,preservation_level,project,provenance,published,publisher,related_material,related_url,representative_file_set,rights_holder,rights_statement,scope_and_contents,series,source,status,style_period,subject,table_of_contents,technique,terms_of_use,thumbnail,title,visibility,work_type
"Over 150 photographic prints (mostly 4x6 cabinet size, mounted on cardstock) taken by noted Evanston, Illinois, photographer Alexander Hesler, dating circa 1870-1887 and depicting Northwestern University faculty, students, and buildings. The collection includes 2 copies of the published volume Photographic Views of Picturesque Evanston (1887).",Accession:inu-hesl-EHC-6,,https://api.dc.library.northwestern.edu/api/v2/works/710813cb-e380-44eb-a622-94248c86370b,Work,ark:/81985/n2jq0t574,16f93578-37cc-42cb-8c77-b015fc5717c1|7bfcfde5-f63b-45a9-bd7a-09f159bdf513,,3,https://dc.library.northwestern.edu/items/710813cb-e380-44eb-a622-94248c86370b,,,Alexander Hesler Photograph Collection,"Hesler, Alexander, 1823-1895",2021-03-16T03:52:30.914600Z,,,,1887,,inu-dil-25d1a050-3d3b-41ab-aab0-a37b4fd459ce.tif,Photographic Views of Picturesque Evanston [2 copies],1,black-and-white photographs,710813cb-e380-44eb-a622-94248c86370b,75/55/4,https://api.dc.library.northwestern.edu/api/v2/works/710813cb-e380-44eb-a622-94248c86370b?as=iiif,2023-02-20T16:04:08.967962,None,None,,,inu:dil-25d1a050-3d3b-41ab-aab0-a37b4fd459ce,University Archives,None,,2021-10-11T14:35:19.535964Z,,Black and white photograph,6.75 in (height) x 9 in (width),Level 1,"{'cycle': '2016', 'desc': None, 'manager': 'Nicole Finzer', 'name': 'Alexander Hesler Photo Collection', 'proposer': None, 'task_number': 'Job:11723'}",,True,,,Finding Aid,https://iiif.dc.library.northwestern.edu/iiif/2/d5568f42-297c-4e4c-9858-f7cc4637c6ea,,No Copyright - United States,"The series consists of approximately one hundred and fifty photographic prints made by Evanston, Illinois, photographer Alexander Hesler during the 1870s and 1880s. Most of the prints are portraits of Northwestern University faculty, administrators, and students. Also included are a number of photographs of class and student groups, University buildings, and portraits of Northwestern University Preparatory School students. Most of the prints are mounted on cardboard stock and range in size from approximately 4"" x 6"" to 4-1/2"" x 7"". Prints of buildings and student groups are sorted into alphabetically-arranged topics. Portraits of Northwestern faculty and administrators are arranged alphabetically by the subjects’ surnames. Portraits of students are arranged by their class year (year of graduation; for example, Class of 1878, Class of 1879, etc.) When multiple portraits exist for a given year they are alphabetized within folders by students’ surnames. Unidentified or partially identified portraits are at the end of the series. The series includes two copies of Hesler’s book, Photographic Views of Picturesque Evanston (1887).",,Photographic Views of Picturesque Evanston,Done,,"Illinois--Evanston|Street photography|Northwestern University (Evanston, Ill.)|Photographs|Buildings",,,"The images on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/710813cb-e380-44eb-a622-94248c86370b/thumbnail,"Photographic views of Picturesque Evanston, state of Illinois. Preface.",Public,Image
"Over 150 photographic prints (mostly 4x6 cabinet size, mounted on cardstock) taken by noted Evanston, Illinois, photographer Alexander Hesler, dating circa 1870-1887 and depicting Northwestern University faculty, students, and buildings. The collection includes 2 copies of the published volume Photographic Views of Picturesque Evanston (1887).",Accession:inu-hesl-75-31-24-1-15-8-1,,https://api.dc.library.northwestern.edu/api/v2/works/07c88f81-4506-40e9-86c1-9dc6ad7f42ff,Work,ark:/81985/n21r6nc29,16f93578-37cc-42cb-8c77-b015fc5717c1|7bfcfde5-f63b-45a9-bd7a-09f159bdf513,1880,Volume 15,https://dc.library.northwestern.edu/items/07c88f81-4506-40e9-86c1-9dc6ad7f42ff,,,Alexander Hesler Photograph Collection,"Hesler, Alexander, 1823-1895",2021-03-15T15:59:31.196972Z,,,,1880,,inu-dil-7af32944-6faf-4640-818e-9f7698ad2ae4.tif,,,black-and-white photographs,07c88f81-4506-40e9-86c1-9dc6ad7f42ff,75/31/24,https://api.dc.library.northwestern.edu/api/v2/works/07c88f81-4506-40e9-86c1-9dc6ad7f42ff?as=iiif,2023-02-20T16:04:09.401753,None,None,,,inu:dil-7af32944-6faf-4640-818e-9f7698ad2ae4,University Archives,None,,2021-10-11T14:35:15.916747Z,,Black and white photograph,6.5 in (height) x 4.25 in (width),Level 1,"{'cycle': '2016', 'desc': None, 'manager': 'Nicole Finzer', 'name': 'Alexander Hesler Photo Collection', 'proposer': None, 'task_number': 'Job:11717'}",,True,,,Finding Aid,https://iiif.dc.library.northwestern.edu/iiif/2/5ca18829-79c3-437b-99ef-7daff23c61fd,,No Copyright - United States,"The series consists of approximately one hundred and fifty photographic prints made by Evanston, Illinois, photographer Alexander Hesler during the 1870s and 1880s. Most of the prints are portraits of Northwestern University faculty, administrators, and students. Also included are a number of photographs of class and student groups, University buildings, and portraits of Northwestern University Preparatory School students. Most of the prints are mounted on cardboard stock and range in size from approximately 4"" x 6"" to 4-1/2"" x 7"". Prints of buildings and student groups are sorted into alphabetically-arranged topics. Portraits of Northwestern faculty and administrators are arranged alphabetically by the subjects’ surnames. Portraits of students are arranged by their class year (year of graduation; for example, Class of 1878, Class of 1879, etc.) When multiple portraits exist for a given year they are alphabetized within folders by students’ surnames. Unidentified or partially identified portraits are at the end of the series. The series includes two copies of Hesler’s book, Photographic Views of Picturesque Evanston (1887).",,Class Photograph Albums. Class of 1880,Done,,"Illinois--Evanston|Northwestern University (Evanston, Ill.)|Photographs|College students|Cooley, Lyman E. (Lyman Edgar), 1850-1917",,,"The images on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/07c88f81-4506-40e9-86c1-9dc6ad7f42ff/thumbnail,"Cooley, L.E.",Public,Image
"Over 150 photographic prints (mostly 4x6 cabinet size, mounted on cardstock) taken by noted Evanston, Illinois, photographer Alexander Hesler, dating circa 1870-1887 and depicting Northwestern University faculty, students, and buildings. The collection includes 2 copies of the published volume Photographic Views of Picturesque Evanston (1887).",Accession:inu-hesl-75-31-24-1-12-56-1,,https://api.dc.library.northwestern.edu/api/v2/works/703b64b7-750c-4d31-ac65-35f8ddbf54fe,Work,ark:/81985/n2bv7b701,16f93578-37cc-42cb-8c77-b015fc5717c1|7bfcfde5-f63b-45a9-bd7a-09f159bdf513,1879,Volume 12,https://dc.library.northwestern.edu/items/703b64b7-750c-4d31-ac65-35f8ddbf54fe,,,Alexander Hesler Photograph Collection,"Hesler, Alexander, 1823-1895",2021-03-16T03:49:21.079763Z,,,,1879,,inu-dil-6a7a2d19-f362-41c1-b0aa-78ac9ac306dd.tif,,,black-and-white photographs,703b64b7-750c-4d31-ac65-35f8ddbf54fe,75/31/24,https://api.dc.library.northwestern.edu/api/v2/works/703b64b7-750c-4d31-ac65-35f8ddbf54fe?as=iiif,2023-02-20T16:03:52.869308,None,None,,,inu:dil-6a7a2d19-f362-41c1-b0aa-78ac9ac306dd,University Archives,None,,2021-10-11T14:35:14.040820Z,,Black and white photograph,6.5 in (height) x 4.25 in (width),Level 1,"{'cycle': '2016', 'desc': None, 'manager': 'Nicole Finzer', 'name': 'Alexander Hesler Photo Collection', 'proposer': None, 'task_number': 'Job:11718'}",,True,,,Finding Aid,https://iiif.dc.library.northwestern.edu/iiif/2/f14d092b-625b-4e87-9c6c-56de24c0a120,,No Copyright - United States,"The series consists of approximately one hundred and fifty photographic prints made by Evanston, Illinois, photographer Alexander Hesler during the 1870s and 1880s. Most of the prints are portraits of Northwestern University faculty, administrators, and students. Also included are a number of photographs of class and student groups, University buildings, and portraits of Northwestern University Preparatory School students. Most of the prints are mounted on cardboard stock and range in size from approximately 4"" x 6"" to 4-1/2"" x 7"". Prints of buildings and student groups are sorted into alphabetically-arranged topics. Portraits of Northwestern faculty and administrators are arranged alphabetically by the subjects’ surnames. Portraits of students are arranged by their class year (year of graduation; for example, Class of 1878, Class of 1879, etc.) When multiple portraits exist for a given year they are alphabetized within folders by students’ surnames. Unidentified or partially identified portraits are at the end of the series. The series includes two copies of Hesler’s book, Photographic Views of Picturesque Evanston (1887).",,Class Photograph Albums. Class of 1879 (University Edition),Done,,"Illinois--Evanston|Northwestern University (Evanston, Ill.)|Photographs|College campuses|Buildings",,,"The images on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/703b64b7-750c-4d31-ac65-35f8ddbf54fe/thumbnail,Gymnasium,Public,Image
"Over 150 photographic prints (mostly 4x6 cabinet size, mounted on cardstock) taken by noted Evanston, Illinois, photographer Alexander Hesler, dating circa 1870-1887 and depicting Northwestern University faculty, students, and buildings. The collection includes 2 copies of the published volume Photographic Views of Picturesque Evanston (1887).",Accession:inu-hesl-75-55-4-2-1-42-2,,https://api.dc.library.northwestern.edu/api/v2/works/70bec633-c5b9-4e06-a159-fcf5f4cdcb55,Work,ark:/81985/n2bz61j9b,16f93578-37cc-42cb-8c77-b015fc5717c1|7bfcfde5-f63b-45a9-bd7a-09f159bdf513,,1,https://dc.library.northwestern.edu/items/70bec633-c5b9-4e06-a159-fcf5f4cdcb55,,,Alexander Hesler Photograph Collection,"Hesler, Alexander, 1823-1895",2021-03-16T03:51:25.599476Z,,,,1878,,inu-dil-a3bc4d6a-0d3c-486e-8337-d93394a29091.tif,"Class of 1878: Macard, Frank - Nielson, Rasmus",42,black-and-white photographs,70bec633-c5b9-4e06-a159-fcf5f4cdcb55,75/55/4,https://api.dc.library.northwestern.edu/api/v2/works/70bec633-c5b9-4e06-a159-fcf5f4cdcb55?as=iiif,2023-02-20T16:04:04.142097,None,None,,,inu:dil-a3bc4d6a-0d3c-486e-8337-d93394a29091,University Archives,None,,2021-10-11T14:35:14.040820Z,,Black and white photograph,6.5 in (height) x 4.25 in (width),Level 1,"{'cycle': '2016', 'desc': None, 'manager': 'Nicole Finzer', 'name': 'Alexander Hesler Photo Collection', 'proposer': None, 'task_number': 'Job:11716'}",,True,,,Finding Aid,https://iiif.dc.library.northwestern.edu/iiif/2/09ecbe3e-4598-4897-ab80-23f0ab57ef75,,No Copyright - United States,"The series consists of approximately one hundred and fifty photographic prints made by Evanston, Illinois, photographer Alexander Hesler during the 1870s and 1880s. Most of the prints are portraits of Northwestern University faculty, administrators, and students. Also included are a number of photographs of class and student groups, University buildings, and portraits of Northwestern University Preparatory School students. Most of the prints are mounted on cardboard stock and range in size from approximately 4"" x 6"" to 4-1/2"" x 7"". Prints of buildings and student groups are sorted into alphabetically-arranged topics. Portraits of Northwestern faculty and administrators are arranged alphabetically by the subjects’ surnames. Portraits of students are arranged by their class year (year of graduation; for example, Class of 1878, Class of 1879, etc.) When multiple portraits exist for a given year they are alphabetized within folders by students’ surnames. Unidentified or partially identified portraits are at the end of the series. The series includes two copies of Hesler’s book, Photographic Views of Picturesque Evanston (1887).",Topically Arranged Photographs,Class Photograph Albums. Class of 1878,Done,,"Illinois--Evanston|Teachers|Northwestern University (Evanston, Ill.)|Photographs",,,"The images on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/70bec633-c5b9-4e06-a159-fcf5f4cdcb55/thumbnail,"Nielsen, Rasmus",Public,Image
"Over 150 photographic prints (mostly 4x6 cabinet size, mounted on cardstock) taken by noted Evanston, Illinois, photographer Alexander Hesler, dating circa 1870-1887 and depicting Northwestern University faculty, students, and buildings. The collection includes 2 copies of the published volume Photographic Views of Picturesque Evanston (1887).",Accession:inu-hesl-75-55-4-2-2-10-4,,https://api.dc.library.northwestern.edu/api/v2/works/039189cf-62ab-4226-b8fd-47120e1aaabb,Work,ark:/81985/n2g44j29g,16f93578-37cc-42cb-8c77-b015fc5717c1|7bfcfde5-f63b-45a9-bd7a-09f159bdf513,,2,https://dc.library.northwestern.edu/items/039189cf-62ab-4226-b8fd-47120e1aaabb,,,Alexander Hesler Photograph Collection,"Hesler, Alexander, 1823-1895",2021-03-15T15:43:57.756067Z,,,,1878,,Recto|Verso,"Northwestern University Preparatory School: Portraits of Students, ca. 1878",10,black-and-white photographs,039189cf-62ab-4226-b8fd-47120e1aaabb,75/55/4,https://api.dc.library.northwestern.edu/api/v2/works/039189cf-62ab-4226-b8fd-47120e1aaabb?as=iiif,2023-02-20T16:04:29.114718,None,None,,,inu:dil-01feeeb2-55b4-452a-80df-a2c9abf9ef82|inu:dil-d8590aaf-1f5f-4fce-b04e-54ed31128f6c,University Archives,None,,2021-10-11T14:35:17.729503Z,,Black and white photograph,4.125 in (height) x 2.5 in (width),Level 1,"{'cycle': '2016', 'desc': None, 'manager': 'Nicole Finzer', 'name': 'Alexander Hesler Photo Collection', 'proposer': None, 'task_number': 'Job:11715'}",,True,,,Finding Aid,https://iiif.dc.library.northwestern.edu/iiif/2/1b3cb09d-279c-4d59-a9a9-08c841d6816a,,No Copyright - United States,"The series consists of approximately one hundred and fifty photographic prints made by Evanston, Illinois, photographer Alexander Hesler during the 1870s and 1880s. Most of the prints are portraits of Northwestern University faculty, administrators, and students. Also included are a number of photographs of class and student groups, University buildings, and portraits of Northwestern University Preparatory School students. Most of the prints are mounted on cardboard stock and range in size from approximately 4"" x 6"" to 4-1/2"" x 7"". Prints of buildings and student groups are sorted into alphabetically-arranged topics. Portraits of Northwestern faculty and administrators are arranged alphabetically by the subjects’ surnames. Portraits of students are arranged by their class year (year of graduation; for example, Class of 1878, Class of 1879, etc.) When multiple portraits exist for a given year they are alphabetized within folders by students’ surnames. Unidentified or partially identified portraits are at the end of the series. The series includes two copies of Hesler’s book, Photographic Views of Picturesque Evanston (1887).",Topically Arranged Photographs,Class Photograph Albums,Done,,"Illinois--Evanston|College students|Photographs|Northwestern University (Evanston, Ill.)",,,"The images on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/039189cf-62ab-4226-b8fd-47120e1aaabb/thumbnail,"Northwestern University Preparatory School ca. 1878. Harkness, Nathan J.",Public,Image
"Over 150 photographic prints (mostly 4x6 cabinet size, mounted on cardstock) taken by noted Evanston, Illinois, photographer Alexander Hesler, dating circa 1870-1887 and depicting Northwestern University faculty, students, and buildings. The collection includes 2 copies of the published volume Photographic Views of Picturesque Evanston (1887).",Accession:inu-hesl-75-55-4-1-1-64-32,,https://api.dc.library.northwestern.edu/api/v2/works/7503bd23-4260-46de-a173-406d0eec4f61,Work,ark:/81985/n2wd3qc1t,16f93578-37cc-42cb-8c77-b015fc5717c1|7bfcfde5-f63b-45a9-bd7a-09f159bdf513,,3,https://dc.library.northwestern.edu/items/7503bd23-4260-46de-a173-406d0eec4f61,,,Alexander Hesler Photograph Collection,"Hesler, Alexander, 1823-1895",2021-03-16T04:10:30.533434Z,,,,1887,,Recto|Verso,Photographic Views of Picturesque Evanston [2 copies],1,black-and-white photographs,7503bd23-4260-46de-a173-406d0eec4f61,75/55/4,https://api.dc.library.northwestern.edu/api/v2/works/7503bd23-4260-46de-a173-406d0eec4f61?as=iiif,2023-02-20T16:04:53.407022,None,None,,,inu:dil-9a74aa3c-91a6-4714-a3fc-3eed15a0df49|inu:dil-58b9464d-4611-4a6d-b838-be481ed9da39,University Archives,None,,2021-10-11T14:35:19.616022Z,,Black and white photograph,6.75 in (height) x 9 in (width),Level 1,"{'cycle': '2016', 'desc': None, 'manager': 'Nicole Finzer', 'name': 'Alexander Hesler Photo Collection', 'proposer': None, 'task_number': 'Job:11714'}",,True,,,Finding Aid,https://iiif.dc.library.northwestern.edu/iiif/2/9a180a41-6faa-4bc4-b2dc-98a50985eada,,No Copyright - United States,"The series consists of approximately one hundred and fifty photographic prints made by Evanston, Illinois, photographer Alexander Hesler during the 1870s and 1880s. Most of the prints are portraits of Northwestern University faculty, administrators, and students. Also included are a number of photographs of class and student groups, University buildings, and portraits of Northwestern University Preparatory School students. Most of the prints are mounted on cardboard stock and range in size from approximately 4"" x 6"" to 4-1/2"" x 7"". Prints of buildings and student groups are sorted into alphabetically-arranged topics. Portraits of Northwestern faculty and administrators are arranged alphabetically by the subjects’ surnames. Portraits of students are arranged by their class year (year of graduation; for example, Class of 1878, Class of 1879, etc.) When multiple portraits exist for a given year they are alphabetized within folders by students’ surnames. Unidentified or partially identified portraits are at the end of the series. The series includes two copies of Hesler’s book, Photographic Views of Picturesque Evanston (1887).",Picturesque Evanston,Alexander Hesler Photograph Collection,Done,,"Illinois--Evanston|Photographs|Buildings|Street photography|Northwestern University (Evanston, Ill.)",,,"The images on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/7503bd23-4260-46de-a173-406d0eec4f61/thumbnail,"Photographic views of Picturesque Evanston, state of Illinois. Baptist Church",Public,Image
"Over 150 photographic prints (mostly 4x6 cabinet size, mounted on cardstock) taken by noted Evanston, Illinois, photographer Alexander Hesler, dating circa 1870-1887 and depicting Northwestern University faculty, students, and buildings. The collection includes 2 copies of the published volume Photographic Views of Picturesque Evanston (1887).",Accession:inu-hesl-75-31-24-1-13-18-1,,https://api.dc.library.northwestern.edu/api/v2/works/791529e6-3b84-4cc8-bfa7-4041013c6694,Work,ark:/81985/n2gf0n636,16f93578-37cc-42cb-8c77-b015fc5717c1|7bfcfde5-f63b-45a9-bd7a-09f159bdf513,1879,Volume 13,https://dc.library.northwestern.edu/items/791529e6-3b84-4cc8-bfa7-4041013c6694,,,Alexander Hesler Photograph Collection,"Hesler, Alexander, 1823-1895",2021-03-16T04:28:07.374969Z,,,,1879,,inu-dil-703fca47-a193-4e60-844a-26b8196b698d.tif,,,black-and-white photographs,791529e6-3b84-4cc8-bfa7-4041013c6694,75/31/24,https://api.dc.library.northwestern.edu/api/v2/works/791529e6-3b84-4cc8-bfa7-4041013c6694?as=iiif,2023-02-20T16:04:55.307799,None,None,,,inu:dil-703fca47-a193-4e60-844a-26b8196b698d,University Archives,None,,2021-10-11T14:35:14.040820Z,,Black and white photograph,6.5 in (height) x 4.25 in (width),Level 1,"{'cycle': '2016', 'desc': None, 'manager': 'Nicole Finzer', 'name': 'Alexander Hesler Photo Collection', 'proposer': None, 'task_number': 'Job:11718'}",,True,,,Finding Aid,https://iiif.dc.library.northwestern.edu/iiif/2/32f2957d-a6d3-4550-890f-a9176908438b,,No Copyright - United States,"The series consists of approximately one hundred and fifty photographic prints made by Evanston, Illinois, photographer Alexander Hesler during the 1870s and 1880s. Most of the prints are portraits of Northwestern University faculty, administrators, and students. Also included are a number of photographs of class and student groups, University buildings, and portraits of Northwestern University Preparatory School students. Most of the prints are mounted on cardboard stock and range in size from approximately 4"" x 6"" to 4-1/2"" x 7"". Prints of buildings and student groups are sorted into alphabetically-arranged topics. Portraits of Northwestern faculty and administrators are arranged alphabetically by the subjects’ surnames. Portraits of students are arranged by their class year (year of graduation; for example, Class of 1878, Class of 1879, etc.) When multiple portraits exist for a given year they are alphabetized within folders by students’ surnames. Unidentified or partially identified portraits are at the end of the series. The series includes two copies of Hesler’s book, Photographic Views of Picturesque Evanston (1887).",,Class Photograph Albums. Jennie White (Class of 1879),Done,,"Illinois--Evanston|Northwestern University (Evanston, Ill.)|Photographs|College students",,,"The images on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/791529e6-3b84-4cc8-bfa7-4041013c6694/thumbnail,"Shumway, Clara",Public,Image
"Over 150 photographic prints (mostly 4x6 cabinet size, mounted on cardstock) taken by noted Evanston, Illinois, photographer Alexander Hesler, dating circa 1870-1887 and depicting Northwestern University faculty, students, and buildings. The collection includes 2 copies of the published volume Photographic Views of Picturesque Evanston (1887).",Accession:inu-hesl-75-31-24-1-14-47-1,,https://api.dc.library.northwestern.edu/api/v2/works/ba0beda4-f8d0-4c06-aef6-45726dca952f,Work,ark:/81985/n2z02zm6c,16f93578-37cc-42cb-8c77-b015fc5717c1|7bfcfde5-f63b-45a9-bd7a-09f159bdf513,1880,Volume 14,https://dc.library.northwestern.edu/items/ba0beda4-f8d0-4c06-aef6-45726dca952f,,,Alexander Hesler Photograph Collection,"Hesler, Alexander, 1823-1895",2021-03-16T15:11:19.057922Z,,,,1880,,inu-dil-ae1af3d6-c233-49e0-8860-f9c6db80a16f.tif,,,black-and-white photographs,ba0beda4-f8d0-4c06-aef6-45726dca952f,75/31/24,https://api.dc.library.northwestern.edu/api/v2/works/ba0beda4-f8d0-4c06-aef6-45726dca952f?as=iiif,2023-02-20T16:05:12.333308,None,None,,,inu:dil-ae1af3d6-c233-49e0-8860-f9c6db80a16f,University Archives,None,,2021-10-11T14:35:14.040820Z,,Black and white photograph,6.5 in (height) x 4.25 in (width),Level 1,"{'cycle': '2016', 'desc': None, 'manager': 'Nicole Finzer', 'name': 'Alexander Hesler Photo Collection', 'proposer': None, 'task_number': 'Job:11718'}",,True,,,Finding Aid,https://iiif.dc.library.northwestern.edu/iiif/2/00053007-d0d9-4be1-9ff8-b0d5c6866335,,No Copyright - United States,"The series consists of approximately one hundred and fifty photographic prints made by Evanston, Illinois, photographer Alexander Hesler during the 1870s and 1880s. Most of the prints are portraits of Northwestern University faculty, administrators, and students. Also included are a number of photographs of class and student groups, University buildings, and portraits of Northwestern University Preparatory School students. Most of the prints are mounted on cardboard stock and range in size from approximately 4"" x 6"" to 4-1/2"" x 7"". Prints of buildings and student groups are sorted into alphabetically-arranged topics. Portraits of Northwestern faculty and administrators are arranged alphabetically by the subjects’ surnames. Portraits of students are arranged by their class year (year of graduation; for example, Class of 1878, Class of 1879, etc.) When multiple portraits exist for a given year they are alphabetized within folders by students’ surnames. Unidentified or partially identified portraits are at the end of the series. The series includes two copies of Hesler’s book, Photographic Views of Picturesque Evanston (1887).",,Class Photograph Albums. Class of 1880,Done,,"Illinois--Evanston|Northwestern University (Evanston, Ill.)|Photographs|College students",,,"The images on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/ba0beda4-f8d0-4c06-aef6-45726dca952f/thumbnail,"Carhart, Ellen Soule",Public,Image
"Over 150 photographic prints (mostly 4x6 cabinet size, mounted on cardstock) taken by noted Evanston, Illinois, photographer Alexander Hesler, dating circa 1870-1887 and depicting Northwestern University faculty, students, and buildings. The collection includes 2 copies of the published volume Photographic Views of Picturesque Evanston (1887).",Accession:inu-hesl-75-31-24-1-16-4-1,,https://api.dc.library.northwestern.edu/api/v2/works/013b761a-f658-4350-9827-27bccd559917,Work,ark:/81985/n2t14v18b,16f93578-37cc-42cb-8c77-b015fc5717c1|7bfcfde5-f63b-45a9-bd7a-09f159bdf513,1880,Volume 16,https://dc.library.northwestern.edu/items/013b761a-f658-4350-9827-27bccd559917,,,Alexander Hesler Photograph Collection,"Hesler, Alexander, 1823-1895",2021-03-15T15:35:14.323089Z,,,,1880,,inu-dil-1d942f22-4fdb-478e-bbd0-21e2d9bca526.tif,,,black-and-white photographs,013b761a-f658-4350-9827-27bccd559917,75/31/24,https://api.dc.library.northwestern.edu/api/v2/works/013b761a-f658-4350-9827-27bccd559917?as=iiif,2023-02-20T16:05:20.802527,None,None,,,inu:dil-1d942f22-4fdb-478e-bbd0-21e2d9bca526,University Archives,None,,2021-10-11T14:35:18.501315Z,,Black and white photograph,6.5 in (height) x 4.25 in (width),Level 1,"{'cycle': '2016', 'desc': None, 'manager': 'Nicole Finzer', 'name': 'Alexander Hesler Photo Collection', 'proposer': None, 'task_number': 'Job:11717'}",,True,,,Finding Aid,https://iiif.dc.library.northwestern.edu/iiif/2/b779b7f4-94bb-4c1a-af03-608fa0238eca,,No Copyright - United States,"The series consists of approximately one hundred and fifty photographic prints made by Evanston, Illinois, photographer Alexander Hesler during the 1870s and 1880s. Most of the prints are portraits of Northwestern University faculty, administrators, and students. Also included are a number of photographs of class and student groups, University buildings, and portraits of Northwestern University Preparatory School students. Most of the prints are mounted on cardboard stock and range in size from approximately 4"" x 6"" to 4-1/2"" x 7"". Prints of buildings and student groups are sorted into alphabetically-arranged topics. Portraits of Northwestern faculty and administrators are arranged alphabetically by the subjects’ surnames. Portraits of students are arranged by their class year (year of graduation; for example, Class of 1878, Class of 1879, etc.) When multiple portraits exist for a given year they are alphabetized within folders by students’ surnames. Unidentified or partially identified portraits are at the end of the series. The series includes two copies of Hesler’s book, Photographic Views of Picturesque Evanston (1887).",,Class Photograph Albums. Class of 1880 (University Edition),Done,,"Illinois--Evanston|Northwestern University (Evanston, Ill.)|Photographs|College students",,,"The images on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/013b761a-f658-4350-9827-27bccd559917/thumbnail,"Dyche, Frank B.",Public,Image
