abstract,accession_number,alternate_title,api_link,api_model,ark,batch_ids,box_name,box_number,canonical_link,caption,catalog_key,collection,contributor,create_date,creator,csv_metadata_update_jobs,cultural_context,date_created,description,file_sets,folder_name,folder_number,genre,id,identifier,iiif_manifest,indexed_at,ingest_project,ingest_sheet,keywords,language,legacy_identifier,library_unit,license,location,modified_date,notes,physical_description_material,physical_description_size,preservation_level,project,provenance,published,publisher,related_material,related_url,representative_file_set,rights_holder,rights_statement,scope_and_contents,series,source,status,style_period,subject,table_of_contents,technique,terms_of_use,thumbnail,title,visibility,work_type
"The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The extensive collection is comprised of photographs and slides of primarily public bus and train transportation, chiefly in the Chicago, Illinois area.",Sull_1110,,https://api.dc.library.northwestern.edu/api/v2/works/6509f8c0-3190-49d2-a40d-e46438042fe8,Work,ark:/81985/n2pz53b77,,,3,https://dc.library.northwestern.edu/items/6509f8c0-3190-49d2-a40d-e46438042fe8,,,Ronald J. Sullivan Photograph Collection,"Sullivan, Ronald J.",2021-03-16T03:02:43.256354Z,"Sullivan, Ronald J.",2c80c724-9b28-4b68-9e44-a6ef7a13bef3|9154fc7f-6ced-4df8-b943-f87f2cbd4f16,,"June 11, 1978","3/4 view of CTA bus 9629, route 36 (Broadway) at Dearborn Street and Jackson Boulevard in Chicago, Illinois.",Sull_1110.tif,,28,color photographs,6509f8c0-3190-49d2-a40d-e46438042fe8,TL030,https://api.dc.library.northwestern.edu/api/v2/works/6509f8c0-3190-49d2-a40d-e46438042fe8?as=iiif,2023-02-20T16:43:05.385627,None,None,,,,Transportation Library,None,,2021-12-15T17:47:55.530664Z,"{'note': 'Note: Written on print: ""CTA""', 'type': 'General Note'}",Photograph,12.5 cm x 9 cm,Level 1,"{'cycle': '2018', 'desc': 'The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The collection is comprised of photographs and slides of primarily public bus and train transportation.', 'manager': 'Jen Young', 'name': 'Ronald J Sullivan Chicago Transportation Collection', 'proposer': 'Roberto Sarmiento', 'task_number': 'P0130'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/92d731e0-7518-4990-b580-b61e95ab6ebc,,In Copyright - Rights-holder(s) Unlocatable or Unidentifiable,"The Ronald J. Sullivan Photograph Collection is an extensive collection of photographs and slides of public and commercial buses and public transit and commuter trains, dating from 1946-2000. The bulk of the collection comprises photographs taken by Ronald J. Sullivan, an amateur photographer and rail and bus enthusiast; also included are historic images of Chicago-area transit that were part of Sullivan’s personal collection, and which supplement the photographer’s original material. The majority of the photographs were taken in Chicago, Illinois and the surrounding area, with a few in other cities and international locations. Sullivan documented nearly all of the photographs and slides in this collection in detail with bus or train numbers, route numbers, street intersections or stations, and dates.","Ronald J. Sullivan Photograph Collection -- Photographs, 1946-2000 – Buses, 1946-2000",,Done,,Chicago|Chicago Transit Authority|Transportation|Local transit|Buses,,,"The images on this web site, from material in the collections of the Transportation Library of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/6509f8c0-3190-49d2-a40d-e46438042fe8/thumbnail,"CTA/9629/36, Dearborn & Jackson",Public,Image
"The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The extensive collection is comprised of photographs and slides of primarily public bus and train transportation, chiefly in the Chicago, Illinois area.",Sull_0482,,https://api.dc.library.northwestern.edu/api/v2/works/42906f4f-4071-4f69-81a8-ac1d035d5eaf,Work,ark:/81985/n2d50hn5z,,,1,https://dc.library.northwestern.edu/items/42906f4f-4071-4f69-81a8-ac1d035d5eaf,,,Ronald J. Sullivan Photograph Collection,"Sullivan, Ronald J.",2021-03-15T19:57:49.851393Z,"Sullivan, Ronald J.",2c80c724-9b28-4b68-9e44-a6ef7a13bef3|9154fc7f-6ced-4df8-b943-f87f2cbd4f16,,"September 5, 1988","3/4 view of CTA bus 7599, route 9 (Ashland-95th) at Southport Avenue and Belle Plaine Avenue in Chicago, Illinois.",Sull_0482.tif,,225,color slides,42906f4f-4071-4f69-81a8-ac1d035d5eaf,TL030,https://api.dc.library.northwestern.edu/api/v2/works/42906f4f-4071-4f69-81a8-ac1d035d5eaf?as=iiif,2023-02-20T16:43:09.954352,None,None,,,,Transportation Library,None,,2021-06-10T16:43:09.761465Z,,Slide,,Level 1,"{'cycle': '2018', 'desc': 'The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The collection is comprised of photographs and slides of primarily public bus and train transportation.', 'manager': 'Jen Young', 'name': 'Ronald J Sullivan Chicago Transportation Collection', 'proposer': 'Roberto Sarmiento', 'task_number': 'P0130'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/a8c83661-af3f-4a92-ac44-d557c49480fd,,In Copyright - Rights-holder(s) Unlocatable or Unidentifiable,"The Ronald J. Sullivan Photograph Collection is an extensive collection of photographs and slides of public and commercial buses and public transit and commuter trains, dating from 1946-2000. The bulk of the collection comprises photographs taken by Ronald J. Sullivan, an amateur photographer and rail and bus enthusiast; also included are historic images of Chicago-area transit that were part of Sullivan’s personal collection, and which supplement the photographer’s original material. The majority of the photographs were taken in Chicago, Illinois and the surrounding area, with a few in other cities and international locations. Sullivan documented nearly all of the photographs and slides in this collection in detail with bus or train numbers, route numbers, street intersections or stations, and dates.","Ronald J. Sullivan Photograph Collection -- Slides, 1940-2000 – Buses, 1940-2000",,Done,,Chicago|Buses|Local transit|Chicago Transit Authority|Transportation,,,"The images on this web site, from material in the collections of the Transportation Library of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/42906f4f-4071-4f69-81a8-ac1d035d5eaf/thumbnail,"7599/9, Southport & Belle Plaine",Public,Image
"The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The extensive collection is comprised of photographs and slides of primarily public bus and train transportation, chiefly in the Chicago, Illinois area.",Sull_0631,,https://api.dc.library.northwestern.edu/api/v2/works/6605f462-8369-4faa-90b3-1acd12088886,Work,ark:/81985/n2qv3dv0t,,,1,https://dc.library.northwestern.edu/items/6605f462-8369-4faa-90b3-1acd12088886,,,Ronald J. Sullivan Photograph Collection,"Sullivan, Ronald J.",2021-03-16T03:06:54.199383Z,"Sullivan, Ronald J.",2c80c724-9b28-4b68-9e44-a6ef7a13bef3|9154fc7f-6ced-4df8-b943-f87f2cbd4f16,,"March 9, 1993","3/4 view of CTA bus 4712, route 19 (Stadium Express) at Michigan Avenue and Chicago Avenue in Chicago, Illinois. The route 19 (Stadium Express) is an express bus service between downtown Chicago and the United Center. It runs during Chicago Bulls and Chicago Blackhawks games.",Sull_0631.tif,,364,color slides,6605f462-8369-4faa-90b3-1acd12088886,TL030,https://api.dc.library.northwestern.edu/api/v2/works/6605f462-8369-4faa-90b3-1acd12088886?as=iiif,2023-02-20T16:43:14.991087,None,None,,,,Transportation Library,None,,2021-06-10T16:43:09.761465Z,,Slide,,Level 1,"{'cycle': '2018', 'desc': 'The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The collection is comprised of photographs and slides of primarily public bus and train transportation.', 'manager': 'Jen Young', 'name': 'Ronald J Sullivan Chicago Transportation Collection', 'proposer': 'Roberto Sarmiento', 'task_number': 'P0130'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/a2e428c5-3ae5-4b99-af5d-2aa32eede05d,,In Copyright - Rights-holder(s) Unlocatable or Unidentifiable,"The Ronald J. Sullivan Photograph Collection is an extensive collection of photographs and slides of public and commercial buses and public transit and commuter trains, dating from 1946-2000. The bulk of the collection comprises photographs taken by Ronald J. Sullivan, an amateur photographer and rail and bus enthusiast; also included are historic images of Chicago-area transit that were part of Sullivan’s personal collection, and which supplement the photographer’s original material. The majority of the photographs were taken in Chicago, Illinois and the surrounding area, with a few in other cities and international locations. Sullivan documented nearly all of the photographs and slides in this collection in detail with bus or train numbers, route numbers, street intersections or stations, and dates.","Ronald J. Sullivan Photograph Collection -- Slides, 1940-2000 – Buses, 1940-2000",,Done,,Chicago|Chicago Transit Authority|Transportation|Local transit|Buses,,,"The images on this web site, from material in the collections of the Transportation Library of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/6605f462-8369-4faa-90b3-1acd12088886/thumbnail,"4712/19, Chicago & Michigan",Public,Image
"The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The extensive collection is comprised of photographs and slides of primarily public bus and train transportation, chiefly in the Chicago, Illinois area.",Sull_1090,,https://api.dc.library.northwestern.edu/api/v2/works/53c96380-a67b-423e-8460-1f1d0a1995c7,Work,ark:/81985/n28w39t0f,,,3,https://dc.library.northwestern.edu/items/53c96380-a67b-423e-8460-1f1d0a1995c7,,,Ronald J. Sullivan Photograph Collection,"Sullivan, Ronald J.",2021-03-15T21:41:49.456812Z,"Sullivan, Ronald J.",2c80c724-9b28-4b68-9e44-a6ef7a13bef3|9154fc7f-6ced-4df8-b943-f87f2cbd4f16,,"December 28, 1987","3/4 view of Pace bus 8211 on a snow-covered street in Jefferson Park in Chicago, Illinois.",Sull_1090.tif,,78,color photographs,53c96380-a67b-423e-8460-1f1d0a1995c7,TL030,https://api.dc.library.northwestern.edu/api/v2/works/53c96380-a67b-423e-8460-1f1d0a1995c7?as=iiif,2023-02-20T16:43:20.788288,None,None,,,,Transportation Library,None,,2021-06-10T16:43:09.761465Z,,Photograph,13 cm x 9 cm,Level 1,"{'cycle': '2018', 'desc': 'The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The collection is comprised of photographs and slides of primarily public bus and train transportation.', 'manager': 'Jen Young', 'name': 'Ronald J Sullivan Chicago Transportation Collection', 'proposer': 'Roberto Sarmiento', 'task_number': 'P0130'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/ddece823-5612-4926-8b8c-17df56c6c83d,,In Copyright - Rights-holder(s) Unlocatable or Unidentifiable,"The Ronald J. Sullivan Photograph Collection is an extensive collection of photographs and slides of public and commercial buses and public transit and commuter trains, dating from 1946-2000. The bulk of the collection comprises photographs taken by Ronald J. Sullivan, an amateur photographer and rail and bus enthusiast; also included are historic images of Chicago-area transit that were part of Sullivan’s personal collection, and which supplement the photographer’s original material. The majority of the photographs were taken in Chicago, Illinois and the surrounding area, with a few in other cities and international locations. Sullivan documented nearly all of the photographs and slides in this collection in detail with bus or train numbers, route numbers, street intersections or stations, and dates.","Ronald J. Sullivan Photograph Collection -- Photographs, 1946-2000 – Buses, 1946-2000",,Done,,Chicago|Illinois. Regional Transportation Authority. Suburban Bus Division|Transportation|Buses,,,"The images on this web site, from material in the collections of the Transportation Library of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/53c96380-a67b-423e-8460-1f1d0a1995c7/thumbnail,Jefferson Park (copy 2),Public,Image
"The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The extensive collection is comprised of photographs and slides of primarily public bus and train transportation, chiefly in the Chicago, Illinois area.",Sull_0495,,https://api.dc.library.northwestern.edu/api/v2/works/687bc855-1f63-46b0-b003-178b38b2d0f3,Work,ark:/81985/n23t9fx3x,,,1,https://dc.library.northwestern.edu/items/687bc855-1f63-46b0-b003-178b38b2d0f3,,,Ronald J. Sullivan Photograph Collection,"Sullivan, Ronald J.",2021-03-16T03:17:23.913409Z,"Sullivan, Ronald J.",2c80c724-9b28-4b68-9e44-a6ef7a13bef3|9154fc7f-6ced-4df8-b943-f87f2cbd4f16,,"December 11, 1989","3/4 view of CTA bus 9575, route 25 (W. Cermak) at Cermak Road and Highland Avenue in Berwyn, Illinois.",Sull_0495.tif,,236,color slides,687bc855-1f63-46b0-b003-178b38b2d0f3,TL030,https://api.dc.library.northwestern.edu/api/v2/works/687bc855-1f63-46b0-b003-178b38b2d0f3?as=iiif,2023-02-20T16:43:23.610281,None,None,,,,Transportation Library,None,,2021-06-10T16:43:09.761465Z,,Slide,,Level 1,"{'cycle': '2018', 'desc': 'The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The collection is comprised of photographs and slides of primarily public bus and train transportation.', 'manager': 'Jen Young', 'name': 'Ronald J Sullivan Chicago Transportation Collection', 'proposer': 'Roberto Sarmiento', 'task_number': 'P0130'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/a1c3e05a-7a64-4e2a-ba57-0db31e956be5,,In Copyright - Rights-holder(s) Unlocatable or Unidentifiable,"The Ronald J. Sullivan Photograph Collection is an extensive collection of photographs and slides of public and commercial buses and public transit and commuter trains, dating from 1946-2000. The bulk of the collection comprises photographs taken by Ronald J. Sullivan, an amateur photographer and rail and bus enthusiast; also included are historic images of Chicago-area transit that were part of Sullivan’s personal collection, and which supplement the photographer’s original material. The majority of the photographs were taken in Chicago, Illinois and the surrounding area, with a few in other cities and international locations. Sullivan documented nearly all of the photographs and slides in this collection in detail with bus or train numbers, route numbers, street intersections or stations, and dates.","Ronald J. Sullivan Photograph Collection -- Slides, 1940-2000 – Buses, 1940-2000",,Done,,Berwyn|Buses|Local transit|Chicago Transit Authority|Transportation,,,"The images on this web site, from material in the collections of the Transportation Library of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/687bc855-1f63-46b0-b003-178b38b2d0f3/thumbnail,"9575/25, Cermak & Highland Ave.",Public,Image
"The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The extensive collection is comprised of photographs and slides of primarily public bus and train transportation, chiefly in the Chicago, Illinois area.",Sull_0707,,https://api.dc.library.northwestern.edu/api/v2/works/686dbf2d-c55d-45f7-93d0-f38ab4fec235,Work,ark:/81985/n2rx95456,,,1,https://dc.library.northwestern.edu/items/686dbf2d-c55d-45f7-93d0-f38ab4fec235,,,Ronald J. Sullivan Photograph Collection,"Sullivan, Ronald J.",2021-03-16T03:17:09.966920Z,"Sullivan, Ronald J.",9154fc7f-6ced-4df8-b943-f87f2cbd4f16|2c80c724-9b28-4b68-9e44-a6ef7a13bef3,,"November 10, 1994","3/4 view of CTA bus 4502, route 11 (Congress/Wells) at State Street and Randolph Street in Chicago, Illinois.",Sull_0707.tif,,439,color slides,686dbf2d-c55d-45f7-93d0-f38ab4fec235,TL030,https://api.dc.library.northwestern.edu/api/v2/works/686dbf2d-c55d-45f7-93d0-f38ab4fec235?as=iiif,2023-02-20T16:43:23.771915,None,None,,,,Transportation Library,None,,2021-06-10T16:43:09.761465Z,,Slide,,Level 1,"{'cycle': '2018', 'desc': 'The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The collection is comprised of photographs and slides of primarily public bus and train transportation.', 'manager': 'Jen Young', 'name': 'Ronald J Sullivan Chicago Transportation Collection', 'proposer': 'Roberto Sarmiento', 'task_number': 'P0130'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/43d72b55-31be-4cca-8edf-aaa78148608a,,In Copyright - Rights-holder(s) Unlocatable or Unidentifiable,"The Ronald J. Sullivan Photograph Collection is an extensive collection of photographs and slides of public and commercial buses and public transit and commuter trains, dating from 1946-2000. The bulk of the collection comprises photographs taken by Ronald J. Sullivan, an amateur photographer and rail and bus enthusiast; also included are historic images of Chicago-area transit that were part of Sullivan’s personal collection, and which supplement the photographer’s original material. The majority of the photographs were taken in Chicago, Illinois and the surrounding area, with a few in other cities and international locations. Sullivan documented nearly all of the photographs and slides in this collection in detail with bus or train numbers, route numbers, street intersections or stations, and dates.","Ronald J. Sullivan Photograph Collection -- Slides, 1940-2000 – Buses, 1940-2000",,Done,,Chicago|Chicago Transit Authority|Transportation|Buses|Local transit,,,"The images on this web site, from material in the collections of the Transportation Library of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/686dbf2d-c55d-45f7-93d0-f38ab4fec235/thumbnail,"4502/11, State & Randolph",Public,Image
"The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The extensive collection is comprised of photographs and slides of primarily public bus and train transportation, chiefly in the Chicago, Illinois area.",Sull_0253,,https://api.dc.library.northwestern.edu/api/v2/works/08905705-df59-4168-94bd-75e1ba9fe484,Work,ark:/81985/n2v69b271,,,2,https://dc.library.northwestern.edu/items/08905705-df59-4168-94bd-75e1ba9fe484,,,Ronald J. Sullivan Photograph Collection,"Sullivan, Ronald J.",2021-03-15T16:02:34.460436Z,"Sullivan, Ronald J.",2c80c724-9b28-4b68-9e44-a6ef7a13bef3|9154fc7f-6ced-4df8-b943-f87f2cbd4f16,,"January 20, 1997","3/4 view of CTA railcars 2341 and 3111 in Skokie, Illinois. There is graffiti on both cars.",Sull_0253.tif,,288,color slides,08905705-df59-4168-94bd-75e1ba9fe484,TL030,https://api.dc.library.northwestern.edu/api/v2/works/08905705-df59-4168-94bd-75e1ba9fe484?as=iiif,2023-02-20T16:43:25.500845,None,None,,,,Transportation Library,None,,2021-06-10T16:43:09.761465Z,,Slide,,Level 1,"{'cycle': '2018', 'desc': 'The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The collection is comprised of photographs and slides of primarily public bus and train transportation.', 'manager': 'Jen Young', 'name': 'Ronald J Sullivan Chicago Transportation Collection', 'proposer': 'Roberto Sarmiento', 'task_number': 'P0130'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/7f34d2c9-4a98-4b7c-ba64-825489fa5c63,,In Copyright - Rights-holder(s) Unlocatable or Unidentifiable,"The Ronald J. Sullivan Photograph Collection is an extensive collection of photographs and slides of public and commercial buses and public transit and commuter trains, dating from 1946-2000. The bulk of the collection comprises photographs taken by Ronald J. Sullivan, an amateur photographer and rail and bus enthusiast; also included are historic images of Chicago-area transit that were part of Sullivan’s personal collection, and which supplement the photographer’s original material. The majority of the photographs were taken in Chicago, Illinois and the surrounding area, with a few in other cities and international locations. Sullivan documented nearly all of the photographs and slides in this collection in detail with bus or train numbers, route numbers, street intersections or stations, and dates.","Ronald J. Sullivan Photograph Collection -- Slides, 1940-2000 -- Rail, 1942-2000 --  ""Ls"", 1942-1997",,Done,,"Skokie|Local transit|Railroads, Elevated|Transportation|Chicago Transit Authority",,,"The images on this web site, from material in the collections of the Transportation Library of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/08905705-df59-4168-94bd-75e1ba9fe484/thumbnail,"2341 and 3111, Skokie",Public,Image
"The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The extensive collection is comprised of photographs and slides of primarily public bus and train transportation, chiefly in the Chicago, Illinois area.",Sull_0634,,https://api.dc.library.northwestern.edu/api/v2/works/67ece5b2-7035-4169-9d88-817ad5b98297,Work,ark:/81985/n26w9808s,,,1,https://dc.library.northwestern.edu/items/67ece5b2-7035-4169-9d88-817ad5b98297,,,Ronald J. Sullivan Photograph Collection,"Sullivan, Ronald J.",2021-03-16T03:15:01.734990Z,"Sullivan, Ronald J.",2c80c724-9b28-4b68-9e44-a6ef7a13bef3|9154fc7f-6ced-4df8-b943-f87f2cbd4f16,,"July 31, 1993","Two out-of-service buses in Chicago, Illinois. 3/4 view of buses 8038 and 8018 in a lot at 27th Street and Kostner Avenue in Chicago, Illinois.",Sull_0634.tif,,378,color slides,67ece5b2-7035-4169-9d88-817ad5b98297,TL030,https://api.dc.library.northwestern.edu/api/v2/works/67ece5b2-7035-4169-9d88-817ad5b98297?as=iiif,2023-02-20T16:43:33.457872,None,None,,,,Transportation Library,None,,2021-06-10T16:43:09.761465Z,,Slide,,Level 1,"{'cycle': '2018', 'desc': 'The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The collection is comprised of photographs and slides of primarily public bus and train transportation.', 'manager': 'Jen Young', 'name': 'Ronald J Sullivan Chicago Transportation Collection', 'proposer': 'Roberto Sarmiento', 'task_number': 'P0130'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/627294f4-9d02-40f9-87e0-c6bbb39adf3b,,In Copyright - Rights-holder(s) Unlocatable or Unidentifiable,"The Ronald J. Sullivan Photograph Collection is an extensive collection of photographs and slides of public and commercial buses and public transit and commuter trains, dating from 1946-2000. The bulk of the collection comprises photographs taken by Ronald J. Sullivan, an amateur photographer and rail and bus enthusiast; also included are historic images of Chicago-area transit that were part of Sullivan’s personal collection, and which supplement the photographer’s original material. The majority of the photographs were taken in Chicago, Illinois and the surrounding area, with a few in other cities and international locations. Sullivan documented nearly all of the photographs and slides in this collection in detail with bus or train numbers, route numbers, street intersections or stations, and dates.","Ronald J. Sullivan Photograph Collection -- Slides, 1940-2000 – Buses, 1940-2000",,Done,,Chicago|Transportation|Buses,,,"The images on this web site, from material in the collections of the Transportation Library of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/67ece5b2-7035-4169-9d88-817ad5b98297/thumbnail,"8038; 8018, 27th & Kostner",Public,Image
"The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The extensive collection is comprised of photographs and slides of primarily public bus and train transportation, chiefly in the Chicago, Illinois area.",Sull_1103,,https://api.dc.library.northwestern.edu/api/v2/works/8a4bf1db-9a0d-4e36-a2bf-0cb05346bdfb,Work,ark:/81985/n2m61df44,,,3,https://dc.library.northwestern.edu/items/8a4bf1db-9a0d-4e36-a2bf-0cb05346bdfb,,,Ronald J. Sullivan Photograph Collection,"Sullivan, Ronald J.",2021-03-16T05:44:32.783798Z,"Sullivan, Ronald J.",2c80c724-9b28-4b68-9e44-a6ef7a13bef3|9154fc7f-6ced-4df8-b943-f87f2cbd4f16,,"October 2, 1953","3/4 view of bus 1369, route 158A at Canal Street and Jackson Boulevard in Chicago, Illinois.",Sull_1103.tif,,9,color photographs,8a4bf1db-9a0d-4e36-a2bf-0cb05346bdfb,TL030,https://api.dc.library.northwestern.edu/api/v2/works/8a4bf1db-9a0d-4e36-a2bf-0cb05346bdfb?as=iiif,2023-02-20T16:43:37.495165,None,None,,,,Transportation Library,None,,2021-12-15T17:47:56.170825Z,"{'note': 'Note: Written on print: ""Ron Sullivan""', 'type': 'General Note'}",Photograph,13 cm x 9 cm,Level 1,"{'cycle': '2018', 'desc': 'The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The collection is comprised of photographs and slides of primarily public bus and train transportation.', 'manager': 'Jen Young', 'name': 'Ronald J Sullivan Chicago Transportation Collection', 'proposer': 'Roberto Sarmiento', 'task_number': 'P0130'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/a8e7ba72-020f-4ffe-9d1d-e634cc27ebab,,In Copyright - Rights-holder(s) Unlocatable or Unidentifiable,"The Ronald J. Sullivan Photograph Collection is an extensive collection of photographs and slides of public and commercial buses and public transit and commuter trains, dating from 1946-2000. The bulk of the collection comprises photographs taken by Ronald J. Sullivan, an amateur photographer and rail and bus enthusiast; also included are historic images of Chicago-area transit that were part of Sullivan’s personal collection, and which supplement the photographer’s original material. The majority of the photographs were taken in Chicago, Illinois and the surrounding area, with a few in other cities and international locations. Sullivan documented nearly all of the photographs and slides in this collection in detail with bus or train numbers, route numbers, street intersections or stations, and dates.","Ronald J. Sullivan Photograph Collection -- Photographs, 1946-2000 – Buses, 1946-2000",,Done,,Chicago|Transportation|Buses,,,"The images on this web site, from material in the collections of the Transportation Library of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/8a4bf1db-9a0d-4e36-a2bf-0cb05346bdfb/thumbnail,"1369/158A, Canal & Jackson",Public,Image
"The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The extensive collection is comprised of photographs and slides of primarily public bus and train transportation, chiefly in the Chicago, Illinois area.",Sull_0127,,https://api.dc.library.northwestern.edu/api/v2/works/6a7bbe8e-95fe-40d7-919a-4105f36abb38,Work,ark:/81985/n21835s3d,,,2,https://dc.library.northwestern.edu/items/6a7bbe8e-95fe-40d7-919a-4105f36abb38,,,Ronald J. Sullivan Photograph Collection,"Sullivan, Ronald J.",2021-03-16T03:24:53.617290Z,"Sullivan, Ronald J.",2c80c724-9b28-4b68-9e44-a6ef7a13bef3|9154fc7f-6ced-4df8-b943-f87f2cbd4f16,,"December 27, 1989","3/4 view of car 6714 at the front of a 6-car ""L"" train near the Armitage Station in Chicago, Illinois. This train was servicing the Ravenswood route.",Sull_0127.tif,,234,color slides,6a7bbe8e-95fe-40d7-919a-4105f36abb38,TL030,https://api.dc.library.northwestern.edu/api/v2/works/6a7bbe8e-95fe-40d7-919a-4105f36abb38?as=iiif,2023-02-20T16:43:48.701654,None,None,,,,Transportation Library,None,,2021-06-10T16:43:09.761465Z,,Slide,,Level 1,"{'cycle': '2018', 'desc': 'The Ronald J. Sullivan Photograph Collection spans the years 1940-2000. The collection is comprised of photographs and slides of primarily public bus and train transportation.', 'manager': 'Jen Young', 'name': 'Ronald J Sullivan Chicago Transportation Collection', 'proposer': 'Roberto Sarmiento', 'task_number': 'P0130'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/8003c953-1360-46f0-a4d8-73975daf1f6c,,In Copyright - Rights-holder(s) Unlocatable or Unidentifiable,"The Ronald J. Sullivan Photograph Collection is an extensive collection of photographs and slides of public and commercial buses and public transit and commuter trains, dating from 1946-2000. The bulk of the collection comprises photographs taken by Ronald J. Sullivan, an amateur photographer and rail and bus enthusiast; also included are historic images of Chicago-area transit that were part of Sullivan’s personal collection, and which supplement the photographer’s original material. The majority of the photographs were taken in Chicago, Illinois and the surrounding area, with a few in other cities and international locations. Sullivan documented nearly all of the photographs and slides in this collection in detail with bus or train numbers, route numbers, street intersections or stations, and dates.","Ronald J. Sullivan Photograph Collection -- Slides, 1940-2000 -- Rail, 1942-2000 --  ""Ls"", 1942-1997",,Done,,"Chicago|Local transit stations|Chicago Transit Authority|Railroads, Elevated|Transportation|Local transit",,,"The images on this web site, from material in the collections of the Transportation Library of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/6a7bbe8e-95fe-40d7-919a-4105f36abb38/thumbnail,"6714, Ravenswood, Armitage",Public,Image
