abstract,accession_number,alternate_title,api_link,api_model,ark,batch_ids,box_name,box_number,canonical_link,caption,catalog_key,collection,contributor,create_date,creator,csv_metadata_update_jobs,cultural_context,date_created,description,file_sets,folder_name,folder_number,genre,id,identifier,iiif_manifest,indexed_at,ingest_project,ingest_sheet,keywords,language,legacy_identifier,library_unit,license,location,modified_date,notes,physical_description_material,physical_description_size,preservation_level,project,provenance,published,publisher,related_material,related_url,representative_file_set,rights_holder,rights_statement,scope_and_contents,series,source,status,style_period,subject,table_of_contents,technique,terms_of_use,thumbnail,title,visibility,work_type
,avr:tx31qk32j,,https://api.dc.library.northwestern.edu/api/v2/works/23a07feb-67c8-453d-85c2-f782eed778a1,Work,ark:/81985/n25q4v457,,,,https://dc.library.northwestern.edu/items/23a07feb-67c8-453d-85c2-f782eed778a1,,,Northwestern University Basketball Films,"Byrdsong, Ricky, -1999",2022-01-21T06:10:23.471923Z,"Northwestern University (Evanston, Ill.)",1d57eae9-7bb3-4f23-90c5-7b0364ea8b57,,"February 5, 1997","Final score, NU: 58, Illinois: 70. Coach: Ricky Byrdsong",inu-bball_3607_ac.mp4|inu-bball_3607_pm.mkv|xg94hr111/tx31qk32j.mods.xml|framemd5 file|framemd5 file,,,Sports,23a07feb-67c8-453d-85c2-f782eed778a1,,https://api.dc.library.northwestern.edu/api/v2/works/23a07feb-67c8-453d-85c2-f782eed778a1?as=iiif,2023-02-20T16:23:33.433912,AVR Migration,avr_migration.csv,,,tx31qk32j,University Archives,None,,2022-02-04T15:42:57.966703Z,"{'note': 'Video has no sound.', 'type': 'Local Note'}",VHS,,Level 1,"{'cycle': '2019', 'desc': 'digitize VHS tapes to Quicktime.mov', 'manager': 'Dan Zellner', 'name': 'NU basketball tapes', 'proposer': 'Charla Wilson', 'task_number': 'J0198'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/posters/8b124d86-914d-46cb-b237-70a1138b886d,,In Copyright - Educational Use Permitted,,,,Done,,"Northwestern University (Evanston, Ill.)--Basketball--History|Northwestern Wildcats (Basketball team)|University of Illinois at Urbana-Champaign--Basketball--History|Fighting Illini (Basketball team)|Champaign, Illinois",,,"The video recordings on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the video recordings from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/23a07feb-67c8-453d-85c2-f782eed778a1/thumbnail,"Northwestern Basketball vs. Illinois, 1997",Institution,Video
,avr:pn89d817z,,https://api.dc.library.northwestern.edu/api/v2/works/f985338e-c762-4892-a2cb-51dea19efc4c,Work,ark:/81985/n23r0sc0b,,,,https://dc.library.northwestern.edu/items/f985338e-c762-4892-a2cb-51dea19efc4c,,,Northwestern University Basketball Films,"Byrdsong, Ricky, -1999",2022-01-21T06:13:21.263051Z,"Northwestern University (Evanston, Ill.)",1d57eae9-7bb3-4f23-90c5-7b0364ea8b57,,"January 2, 1997","Final score, NU: 55, Iowa: 72. Coach: Ricky Byrdsong",inu-bball_3592_ac.mp4|inu-bball_3592_pm_ffv1.mkv|xg94hr111/pn89d817z.mods.xml|log file|log file|framemd5 file|QCTools report|technical metadata file,,,Sports,f985338e-c762-4892-a2cb-51dea19efc4c,,https://api.dc.library.northwestern.edu/api/v2/works/f985338e-c762-4892-a2cb-51dea19efc4c?as=iiif,2023-02-20T16:38:08.534126,AVR Migration,avr_migration.csv,,,pn89d817z,University Archives,None,,2022-02-04T15:42:58.055847Z,"{'note': 'Video has no sound.', 'type': 'Local Note'}",VHS,,Level 1,"{'cycle': '2019', 'desc': 'digitize VHS tapes to Quicktime.mov', 'manager': 'Dan Zellner', 'name': 'NU basketball tapes', 'proposer': 'Charla Wilson', 'task_number': 'J0198'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/posters/dcfa4429-6cd0-4cfc-b50d-a6b11d76d3bc,,In Copyright - Educational Use Permitted,,,,Done,,"Northwestern University (Evanston, Ill.)--Basketball--History|Northwestern Wildcats (Basketball team)|University of Iowa--Basketball--History|Iowa Hawkeyes (Basketball team)|Iowa City, Iowa",,,"The video recordings on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the video recordings from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/f985338e-c762-4892-a2cb-51dea19efc4c/thumbnail,"Northwestern Basketball vs. Iowa, 1997",Institution,Video
,avr:f1881n422,,https://api.dc.library.northwestern.edu/api/v2/works/be20e14c-be8b-4b7c-804c-e2e4b8bffc7d,Work,ark:/81985/n2qr4r84m,,,,https://dc.library.northwestern.edu/items/be20e14c-be8b-4b7c-804c-e2e4b8bffc7d,,,Northwestern University Basketball Films,"Byrdsong, Ricky, -1999",2022-01-21T06:14:57.290520Z,"Northwestern University (Evanston, Ill.)",1d57eae9-7bb3-4f23-90c5-7b0364ea8b57,,"March 5, 1997","Final score, NU: 76, Michigan: 93. Coach: Ricky Byrdsong",inu-bball_3614_ac.mp4|inu-bball_3614_pm_ffv1.mkv|xg94hr111/f1881n422.mods.xml|log file|log file|framemd5 file|QCTools report|technical metadata file,,,Sports,be20e14c-be8b-4b7c-804c-e2e4b8bffc7d,,https://api.dc.library.northwestern.edu/api/v2/works/be20e14c-be8b-4b7c-804c-e2e4b8bffc7d?as=iiif,2023-02-20T16:28:17.364071,AVR Migration,avr_migration.csv,,,f1881n422,University Archives,None,,2022-02-04T15:42:58.038515Z,"{'note': 'Video has no sound.', 'type': 'Local Note'}",VHS,,Level 1,"{'cycle': '2019', 'desc': 'digitize VHS tapes to Quicktime.mov', 'manager': 'Dan Zellner', 'name': 'NU basketball tapes', 'proposer': 'Charla Wilson', 'task_number': 'J0198'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/posters/1a639f2e-7f5f-486a-860c-f3d4027cd514,,In Copyright - Educational Use Permitted,,,,Done,,"Northwestern University (Evanston, Ill.)--Basketball--History|Northwestern Wildcats (Basketball team)|University of Michigan--Basketball--History|Michigan Wolverines (Basketball team)|Ann Arbor, Michigan",,,"The video recordings on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the video recordings from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/be20e14c-be8b-4b7c-804c-e2e4b8bffc7d/thumbnail,"Northwestern Basketball vs. Michigan, 1997",Institution,Video
,avr:jq085m69m,,https://api.dc.library.northwestern.edu/api/v2/works/57b61ead-466f-4ffa-9bc2-0e28de4fc4e1,Work,ark:/81985/n2668c44m,,,,https://dc.library.northwestern.edu/items/57b61ead-466f-4ffa-9bc2-0e28de4fc4e1,,,Northwestern University Basketball Films,"Byrdsong, Ricky, -1999",2022-01-21T06:25:51.738627Z,"Northwestern University (Evanston, Ill.)",1d57eae9-7bb3-4f23-90c5-7b0364ea8b57,,"December 18, 1996","Final score, NU: 47, Illinois State: 67. Coach: Ricky Byrdsong",inu-bball_3599_ac.mp4|inu-bball_3599_pm.mkv|xg94hr111/jq085m69m.mods.xml|framemd5 file|framemd5 file,,,Sports,57b61ead-466f-4ffa-9bc2-0e28de4fc4e1,,https://api.dc.library.northwestern.edu/api/v2/works/57b61ead-466f-4ffa-9bc2-0e28de4fc4e1?as=iiif,2023-02-20T16:37:52.153092,AVR Migration,avr_migration.csv,,,jq085m69m,University Archives,None,,2022-02-04T15:42:57.985253Z,"{'note': 'Video has no sound.', 'type': 'Local Note'}",VHS,,Level 1,"{'cycle': '2019', 'desc': 'digitize VHS tapes to Quicktime.mov', 'manager': 'Dan Zellner', 'name': 'NU basketball tapes', 'proposer': 'Charla Wilson', 'task_number': 'J0198'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/posters/a329a343-742f-493d-ac2b-c6f5933c235d,,In Copyright - Educational Use Permitted,,,,Done,,"Northwestern University (Evanston, Ill.)--Basketball--History|Northwestern Wildcats (Basketball team)|Illinois State University--Basketball-History|Illinois State Redbirds (Basketball team)|Evanston, Illinois",,,"The video recordings on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the video recordings from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/57b61ead-466f-4ffa-9bc2-0e28de4fc4e1/thumbnail,"Northwestern Basketball vs. Illinois State, 1996",Institution,Video
,avr:x059c881f,,https://api.dc.library.northwestern.edu/api/v2/works/ffd04923-9524-46cb-98f3-05cf32c08cc5,Work,ark:/81985/n2fn13b40,,,,https://dc.library.northwestern.edu/items/ffd04923-9524-46cb-98f3-05cf32c08cc5,,,Northwestern University Basketball Films,"Byrdsong, Ricky, -1999",2022-01-21T06:22:09.032567Z,"Northwestern University (Evanston, Ill.)",1d57eae9-7bb3-4f23-90c5-7b0364ea8b57,,"February 10, 1996","Final score, NU: 47, Minnesota: 66. Coach: Ricky Byrdsong",inu-bball_3806_ac.mp4|inu-bball_3806_pm_ffv1.mkv|xg94hr111/x059c881f.mods.xml|log file|log file|framemd5 file|QCTools report|technical metadata file,,,Sports,ffd04923-9524-46cb-98f3-05cf32c08cc5,,https://api.dc.library.northwestern.edu/api/v2/works/ffd04923-9524-46cb-98f3-05cf32c08cc5?as=iiif,2023-02-20T16:37:43.220782,AVR Migration,avr_migration.csv,,,x059c881f,University Archives,None,,2022-02-04T15:42:58.061969Z,"{'note': 'Video has no sound.', 'type': 'Local Note'}",VHS,,Level 1,"{'cycle': '2019', 'desc': 'digitize VHS tapes to Quicktime.mov', 'manager': 'Dan Zellner', 'name': 'NU basketball tapes', 'proposer': 'Charla Wilson', 'task_number': 'J0198'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/posters/89aade45-0f9b-4390-8a32-dbda25283fe4,,In Copyright - Educational Use Permitted,,,,Done,,"Northwestern University (Evanston, Ill.)--Basketball--History|Northwestern Wildcats (Basketball team)|University of Minnesota--Basketball--History|Evanston, Illinois",,,"The video recordings on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the video recordings from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/ffd04923-9524-46cb-98f3-05cf32c08cc5/thumbnail,"Northwestern Basketball vs. Minnesota, 1996",Institution,Video
,avr:1v53jz57c,,https://api.dc.library.northwestern.edu/api/v2/works/3f00ab6c-c975-4f40-9ece-cb058af19bee,Work,ark:/81985/n2jd4s682,,,,https://dc.library.northwestern.edu/items/3f00ab6c-c975-4f40-9ece-cb058af19bee,,,Northwestern University Basketball Films,"Byrdsong, Ricky, -1999",2022-01-21T06:08:02.991128Z,"Northwestern University (Evanston, Ill.)",1d57eae9-7bb3-4f23-90c5-7b0364ea8b57,,"February 19, 1997","Final score, NU: 70, Michigan State: 58. Coach: Ricky Byrdsong",inu-bball_3616_ac.mp4|inu-bball_3616_pm_ffv1.mkv|xg94hr111/1v53jz57c.mods.xml|framemd5 file|framemd5 file,,,Sports,3f00ab6c-c975-4f40-9ece-cb058af19bee,,https://api.dc.library.northwestern.edu/api/v2/works/3f00ab6c-c975-4f40-9ece-cb058af19bee?as=iiif,2023-02-20T16:22:58.477810,AVR Migration,avr_migration.csv,,,1v53jz57c,University Archives,None,,2022-02-04T15:42:57.979009Z,"{'note': 'Video has no sound.', 'type': 'Local Note'}",VHS,,Level 1,"{'cycle': '2019', 'desc': 'digitize VHS tapes to Quicktime.mov', 'manager': 'Dan Zellner', 'name': 'NU basketball tapes', 'proposer': 'Charla Wilson', 'task_number': 'J0198'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/posters/e6c9a0b8-53e9-4dc0-be31-7167cdd394dc,,In Copyright - Educational Use Permitted,,,,Done,,"Northwestern University (Evanston, Ill.)--Basketball--History|Northwestern Wildcats (Basketball team)|Michigan State University--Basketball--History|Michigan State Spartans (Basketball team)|Evanston, Illinois",,,"The video recordings on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the video recordings from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/3f00ab6c-c975-4f40-9ece-cb058af19bee/thumbnail,"Northwestern Basketball vs. Michigan State, 1997",Institution,Video
,avr:kd17cv22k,,https://api.dc.library.northwestern.edu/api/v2/works/9c70a9e5-b76a-4d2b-81fc-24789b40a2ad,Work,ark:/81985/n24t6hm7t,,,,https://dc.library.northwestern.edu/items/9c70a9e5-b76a-4d2b-81fc-24789b40a2ad,,,Northwestern University Basketball Films,"Byrdsong, Ricky, -1999",2022-01-21T06:08:22.084023Z,"Northwestern University (Evanston, Ill.)",1d57eae9-7bb3-4f23-90c5-7b0364ea8b57,,"February 17, 1996","Final score, NU: 57, Michigan State: 75. Coach: Ricky Byrdsong",inu-bball_3807_ac.mp4|inu-bball_3807_pm_ffv1.mkv|xg94hr111/kd17cv22k.mods.xml|log file|log file|framemd5 file|QCTools report|technical metadata file,,,Sports,9c70a9e5-b76a-4d2b-81fc-24789b40a2ad,,https://api.dc.library.northwestern.edu/api/v2/works/9c70a9e5-b76a-4d2b-81fc-24789b40a2ad?as=iiif,2023-02-20T16:29:25.537187,AVR Migration,avr_migration.csv,,,kd17cv22k,University Archives,None,,2022-02-04T15:42:58.032621Z,"{'note': 'Video has no sound.', 'type': 'Local Note'}",VHS,,Level 1,"{'cycle': '2019', 'desc': 'digitize VHS tapes to Quicktime.mov', 'manager': 'Dan Zellner', 'name': 'NU basketball tapes', 'proposer': 'Charla Wilson', 'task_number': 'J0198'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/posters/4dc94fa0-73b0-4e42-83f4-c0311e1b382d,,In Copyright - Educational Use Permitted,,,,Done,,"Northwestern University (Evanston, Ill.)--Basketball--History|Northwestern Wildcats (Basketball team)|Michigan State University--Basketball--History|Michigan State Spartans (Basketball team)|Evanston, Illinois",,,"The video recordings on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the video recordings from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/9c70a9e5-b76a-4d2b-81fc-24789b40a2ad/thumbnail,"Northwestern Basketball vs. Michigan State, 1996",Institution,Video
,avr:w9505217g,,https://api.dc.library.northwestern.edu/api/v2/works/761829e4-88af-46b2-8337-e96054c13ed0,Work,ark:/81985/n2833qh1x,,,,https://dc.library.northwestern.edu/items/761829e4-88af-46b2-8337-e96054c13ed0,,,Northwestern University Basketball Films,"Byrdsong, Ricky, -1999",2022-01-21T06:14:38.047349Z,"Northwestern University (Evanston, Ill.)",1d57eae9-7bb3-4f23-90c5-7b0364ea8b57,,"March 6, 1996","Final score, NU: 50, Michigan: 77. Coach: Ricky Byrdsong",inu-bball_3802_ac.mp4|inu-bball_3802_pm_ffv1.mkv|xg94hr111/w9505217g.mods.xml|log file|log file|framemd5 file|QCTools report|technical metadata file,,,Sports,761829e4-88af-46b2-8337-e96054c13ed0,,https://api.dc.library.northwestern.edu/api/v2/works/761829e4-88af-46b2-8337-e96054c13ed0?as=iiif,2023-02-20T16:37:06.590023,AVR Migration,avr_migration.csv,,,w9505217g,University Archives,None,,2022-02-04T15:42:57.998909Z,"{'note': 'Video has no sound.', 'type': 'Local Note'}",VHS,,Level 1,"{'cycle': '2019', 'desc': 'digitize VHS tapes to Quicktime.mov', 'manager': 'Dan Zellner', 'name': 'NU basketball tapes', 'proposer': 'Charla Wilson', 'task_number': 'J0198'}",,True,,,,https://iiif.dc.library.northwestern.edu/iiif/2/posters/9e7002a5-e7ff-4686-8413-9658edfc9639,,In Copyright - Educational Use Permitted,,,,Done,,"Northwestern University (Evanston, Ill.)--Basketball--History|Northwestern Wildcats (Basketball team)|University of Michigan--Basketball--History|Michigan Wolverines (Basketball team)|Evanston, Illinois",,,"The video recordings on this web site are from material in the collections of the University Archives of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the video recordings from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/761829e4-88af-46b2-8337-e96054c13ed0/thumbnail,"Northwestern Basketball vs. Michigan, 1996",Institution,Video
